TIME_PERIOD,variable,value,Country,Frequency
2015-11-01,PCPI_IX,72.4286925480937,GN,M
2015-12-01,PCPI_IX,72.6315149329617,GN,M
2016-01-01,PCPI_IX,73.1150402667385,GN,M
2016-02-01,PCPI_IX,73.8927242567535,GN,M
2016-03-01,PCPI_IX,74.6140936326755,GN,M
2016-04-01,PCPI_IX,75.3325987656723,GN,M
2016-05-01,PCPI_IX,75.6642338183186,GN,M
2016-06-01,PCPI_IX,76.1845979630776,GN,M
2016-07-01,PCPI_IX,76.6645186109237,GN,M
2016-08-01,PCPI_IX,77.10797038736,GN,M
2016-09-01,PCPI_IX,77.8582830591777,GN,M
2016-10-01,PCPI_IX,78.350537622995,GN,M
2016-11-01,PCPI_IX,78.6785720964957,GN,M
2016-12-01,PCPI_IX,78.9459111251906,GN,M
2017-01-01,PCPI_IX,79.378590184218,GN,M
2017-02-01,PCPI_IX,80.0580243604896,GN,M
2017-03-01,PCPI_IX,80.8502029522796,GN,M
2017-04-01,PCPI_IX,81.7688863584154,GN,M
2017-05-01,PCPI_IX,82.1748571805701,GN,M
2017-06-01,PCPI_IX,82.8088275360618,GN,M
2017-07-01,PCPI_IX,83.5684349149668,GN,M
2017-08-01,PCPI_IX,84.2219731426152,GN,M
2017-09-01,PCPI_IX,85.0758907724952,GN,M
2017-10-01,PCPI_IX,85.6211639593835,GN,M
2017-11-01,PCPI_IX,86.0881471536179,GN,M
2017-12-01,PCPI_IX,86.4860829239715,GN,M
2018-01-01,PCPI_IX,87.0229203138995,GN,M
2018-02-01,PCPI_IX,87.8318694745774,GN,M
2018-03-01,PCPI_IX,88.6994231908076,GN,M
2018-04-01,PCPI_IX,89.5821529438016,GN,M
2018-05-01,PCPI_IX,90.2482277295398,GN,M
2018-06-01,PCPI_IX,90.9797456009422,GN,M
2018-07-01,PCPI_IX,92.1555556266883,GN,M
2018-08-01,PCPI_IX,92.5498114075219,GN,M
2018-09-01,PCPI_IX,93.5077375505289,GN,M
2018-10-01,PCPI_IX,93.9739009195765,GN,M
2018-11-01,PCPI_IX,94.5578440454983,GN,M
2018-12-01,PCPI_IX,95.0814443180741,GN,M
2019-01-01,PCPI_IX,95.4773768513118,GN,M
2019-02-01,PCPI_IX,96.3442917416227,GN,M
2019-03-01,PCPI_IX,97.2756293271792,GN,M
2019-04-01,PCPI_IX,98.1059805329127,GN,M
2019-05-01,PCPI_IX,98.9191891532992,GN,M
2019-06-01,PCPI_IX,99.7066859161657,GN,M
2019-07-01,PCPI_IX,100.864102215574,GN,M
2019-08-01,PCPI_IX,101.240631646134,GN,M
2019-09-01,PCPI_IX,102.303473253322,GN,M
2019-10-01,PCPI_IX,102.690112282375,GN,M
2019-11-01,PCPI_IX,103.311561069072,GN,M
2019-12-01,PCPI_IX,103.760966011031,GN,M
2020-01-01,PCPI_IX,104.136957217808,GN,M
2020-02-01,PCPI_IX,105.310292957255,GN,M
2020-03-01,PCPI_IX,106.473139695174,GN,M
2020-04-01,PCPI_IX,109.496021260946,GN,M
2020-05-01,PCPI_IX,110.309780275107,GN,M
2020-06-01,PCPI_IX,110.931177430964,GN,M
2020-07-01,PCPI_IX,112.223492569002,GN,M
2020-08-01,PCPI_IX,112.413149587786,GN,M
2020-09-01,PCPI_IX,113.115406098899,GN,M
2020-10-01,PCPI_IX,113.741776721804,GN,M
2020-11-01,PCPI_IX,114.32978891049,GN,M
2020-12-01,PCPI_IX,114.738461339364,GN,M
2021-01-01,PCPI_IX,117.228307223446,GN,M
2021-02-01,PCPI_IX,118.579051067696,GN,M
2021-03-01,PCPI_IX,119.582677928136,GN,M
2021-04-01,PCPI_IX,123.077943993853,GN,M
2021-05-01,PCPI_IX,123.951984128016,GN,M
2021-06-01,PCPI_IX,124.503594150007,GN,M
2021-07-01,PCPI_IX,126.003784080451,GN,M
2021-08-01,PCPI_IX,127.565333833905,GN,M
2021-09-01,PCPI_IX,127.881223500897,GN,M
2021-10-01,PCPI_IX,128.171645255281,GN,M
2021-11-01,PCPI_IX,128.75003348925,GN,M
2021-12-01,PCPI_IX,129.117524581363,GN,M
2022-01-01,PCPI_IX,131.033149255629,GN,M
2022-02-01,PCPI_IX,133.125530644086,GN,M
2022-03-01,PCPI_IX,134.445167480584,GN,M
2022-04-01,PCPI_IX,136.615377539107,GN,M
2022-05-01,PCPI_IX,137.751637448748,GN,M
2022-06-01,PCPI_IX,140.113649273397,GN,M
2022-07-01,PCPI_IX,141.637971199011,GN,M
2022-08-01,PCPI_IX,138.4,GN,M
2022-09-01,PCPI_IX,138.8,GN,M
2022-10-01,PCPI_IX,139.3,GN,M
2022-11-01,PCPI_IX,139.8,GN,M
2022-12-01,PCPI_IX,140.2,GN,M
2023-01-01,PCPI_IX,141.9,GN,M
2023-02-01,PCPI_IX,143.9,GN,M
2023-03-01,PCPI_IX,145.2,GN,M
2023-04-01,PCPI_IX,147.9,GN,M
2023-05-01,PCPI_IX,148.7,GN,M
2023-06-01,PCPI_IX,148.8,GN,M
2023-07-01,PCPI_IX,150.1,GN,M
2023-08-01,PCPI_IX,149.5,GN,M
2023-09-01,PCPI_IX,149.7,GN,M
2023-10-01,PCPI_IX,150.3,GN,M
2023-11-01,PCPI_IX,150.9,GN,M
2023-12-01,PCPI_IX,153.2,GN,M
2015-01-01,PCPI_IX,61.5,ZA,M
2015-02-01,PCPI_IX,61.9,ZA,M
2015-03-01,PCPI_IX,62.7,ZA,M
2015-04-01,PCPI_IX,63.3,ZA,M
2015-05-01,PCPI_IX,63.4,ZA,M
2015-06-01,PCPI_IX,63.7,ZA,M
2015-07-01,PCPI_IX,64.3,ZA,M
2015-08-01,PCPI_IX,64.3,ZA,M
2015-09-01,PCPI_IX,64.3,ZA,M
2015-10-01,PCPI_IX,64.5,ZA,M
2015-11-01,PCPI_IX,64.6,ZA,M
2015-12-01,PCPI_IX,64.8,ZA,M
2016-01-01,PCPI_IX,65.3,ZA,M
2016-02-01,PCPI_IX,66.2,ZA,M
2016-03-01,PCPI_IX,66.8,ZA,M
2016-04-01,PCPI_IX,67.4,ZA,M
2016-05-01,PCPI_IX,67.5,ZA,M
2016-06-01,PCPI_IX,67.9,ZA,M
2016-07-01,PCPI_IX,68.5,ZA,M
2016-08-01,PCPI_IX,68.4,ZA,M
2016-09-01,PCPI_IX,68.5,ZA,M
2016-10-01,PCPI_IX,68.8,ZA,M
2016-11-01,PCPI_IX,69.1,ZA,M
2016-12-01,PCPI_IX,69.3,ZA,M
2017-01-01,PCPI_IX,69.8,ZA,M
2017-02-01,PCPI_IX,70.5,ZA,M
2017-03-01,PCPI_IX,70.9,ZA,M
2017-04-01,PCPI_IX,71,ZA,M
2017-05-01,PCPI_IX,71.1,ZA,M
2017-06-01,PCPI_IX,71.3,ZA,M
2017-07-01,PCPI_IX,71.4,ZA,M
2017-08-01,PCPI_IX,71.5,ZA,M
2017-09-01,PCPI_IX,71.8,ZA,M
2017-10-01,PCPI_IX,72.1,ZA,M
2017-11-01,PCPI_IX,72.1,ZA,M
2017-12-01,PCPI_IX,72.4,ZA,M
2018-01-01,PCPI_IX,72.8,ZA,M
2018-02-01,PCPI_IX,73.2,ZA,M
2018-03-01,PCPI_IX,73.5,ZA,M
2018-04-01,PCPI_IX,74,ZA,M
2018-05-01,PCPI_IX,74.2,ZA,M
2018-06-01,PCPI_IX,74.4,ZA,M
2018-07-01,PCPI_IX,75,ZA,M
2018-08-01,PCPI_IX,74.9,ZA,M
2018-09-01,PCPI_IX,75.3,ZA,M
2018-10-01,PCPI_IX,75.7,ZA,M
2018-11-01,PCPI_IX,75.8,ZA,M
2018-12-01,PCPI_IX,75.7,ZA,M
2019-01-01,PCPI_IX,75.6,ZA,M
2019-02-01,PCPI_IX,76.2,ZA,M
2019-03-01,PCPI_IX,76.8,ZA,M
2019-04-01,PCPI_IX,77.2,ZA,M
2019-05-01,PCPI_IX,77.5,ZA,M
2019-06-01,PCPI_IX,77.7,ZA,M
2019-07-01,PCPI_IX,78,ZA,M
2019-08-01,PCPI_IX,78.2,ZA,M
2019-09-01,PCPI_IX,78.4,ZA,M
2019-10-01,PCPI_IX,78.4,ZA,M
2019-11-01,PCPI_IX,78.5,ZA,M
2019-12-01,PCPI_IX,78.7,ZA,M
2020-01-01,PCPI_IX,78.9,ZA,M
2020-02-01,PCPI_IX,79.6,ZA,M
2020-03-01,PCPI_IX,80,ZA,M
2020-04-01,PCPI_IX,79.5,ZA,M
2020-05-01,PCPI_IX,79,ZA,M
2020-06-01,PCPI_IX,79.4,ZA,M
2020-07-01,PCPI_IX,80.5,ZA,M
2020-08-01,PCPI_IX,80.6,ZA,M
2020-09-01,PCPI_IX,80.7,ZA,M
2020-10-01,PCPI_IX,81,ZA,M
2020-11-01,PCPI_IX,81,ZA,M
2020-12-01,PCPI_IX,81.1,ZA,M
2021-01-01,PCPI_IX,81.4,ZA,M
2021-02-01,PCPI_IX,82,ZA,M
2021-03-01,PCPI_IX,82.5,ZA,M
2021-04-01,PCPI_IX,83.1,ZA,M
2021-05-01,PCPI_IX,83.2,ZA,M
2021-06-01,PCPI_IX,83.4,ZA,M
2021-07-01,PCPI_IX,84.3,ZA,M
2021-08-01,PCPI_IX,84.6,ZA,M
2021-09-01,PCPI_IX,84.8,ZA,M
2021-10-01,PCPI_IX,85.1,ZA,M
2021-11-01,PCPI_IX,85.4,ZA,M
2021-12-01,PCPI_IX,85.9,ZA,M
2022-01-01,PCPI_IX,86.1,ZA,M
2022-02-01,PCPI_IX,86.6,ZA,M
2022-03-01,PCPI_IX,87.5,ZA,M
2022-04-01,PCPI_IX,88.1,ZA,M
2022-05-01,PCPI_IX,88.7,ZA,M
2022-06-01,PCPI_IX,89.6,ZA,M
2022-07-01,PCPI_IX,91.1,ZA,M
2022-08-01,PCPI_IX,91.3,ZA,M
2022-09-01,PCPI_IX,91.4,ZA,M
2022-10-01,PCPI_IX,91.7,ZA,M
2022-11-01,PCPI_IX,92,ZA,M
2022-12-01,PCPI_IX,92.4,ZA,M
2023-01-01,PCPI_IX,92.3,ZA,M
2023-02-01,PCPI_IX,93,ZA,M
2023-03-01,PCPI_IX,93.9,ZA,M
2023-04-01,PCPI_IX,94.3,ZA,M
2023-05-01,PCPI_IX,94.5,ZA,M
2023-06-01,PCPI_IX,94.7,ZA,M
2023-07-01,PCPI_IX,95.4,ZA,M
2023-08-01,PCPI_IX,95.7,ZA,M
2023-09-01,PCPI_IX,96.4,ZA,M
2023-10-01,PCPI_IX,97.3,ZA,M
2023-11-01,PCPI_IX,97.2,ZA,M
2023-12-01,PCPI_IX,97.2,ZA,M
2015-01-01,PCPI_IX,99.3,HR,M
2015-02-01,PCPI_IX,99.5,HR,M
2015-03-01,PCPI_IX,100.5,HR,M
2015-04-01,PCPI_IX,100.6,HR,M
2015-05-01,PCPI_IX,101,HR,M
2015-06-01,PCPI_IX,100.6,HR,M
2015-07-01,PCPI_IX,99.8,HR,M
2015-08-01,PCPI_IX,99.6,HR,M
2015-09-01,PCPI_IX,100,HR,M
2015-10-01,PCPI_IX,100.1,HR,M
2015-11-01,PCPI_IX,99.8,HR,M
2015-12-01,PCPI_IX,99.2,HR,M
2016-01-01,PCPI_IX,98.5,HR,M
2016-02-01,PCPI_IX,98.2,HR,M
2016-03-01,PCPI_IX,98.8,HR,M
2016-04-01,PCPI_IX,98.9,HR,M
2016-05-01,PCPI_IX,99.1,HR,M
2016-06-01,PCPI_IX,99,HR,M
2016-07-01,PCPI_IX,98.3,HR,M
2016-08-01,PCPI_IX,98.1,HR,M
2016-09-01,PCPI_IX,99.1,HR,M
2016-10-01,PCPI_IX,99.5,HR,M
2016-11-01,PCPI_IX,99.6,HR,M
2016-12-01,PCPI_IX,99.4,HR,M
2017-01-01,PCPI_IX,99.3,HR,M
2017-02-01,PCPI_IX,99.5,HR,M
2017-03-01,PCPI_IX,99.9,HR,M
2017-04-01,PCPI_IX,100.3,HR,M
2017-05-01,PCPI_IX,100.2,HR,M
2017-06-01,PCPI_IX,99.7,HR,M
2017-07-01,PCPI_IX,99,HR,M
2017-08-01,PCPI_IX,99,HR,M
2017-09-01,PCPI_IX,100.5,HR,M
2017-10-01,PCPI_IX,100.9,HR,M
2017-11-01,PCPI_IX,101,HR,M
2017-12-01,PCPI_IX,100.6,HR,M
2018-01-01,PCPI_IX,100.4,HR,M
2018-02-01,PCPI_IX,100.3,HR,M
2018-03-01,PCPI_IX,100.9,HR,M
2018-04-01,PCPI_IX,101.7,HR,M
2018-05-01,PCPI_IX,102.1,HR,M
2018-06-01,PCPI_IX,102.1,HR,M
2018-07-01,PCPI_IX,101.1,HR,M
2018-08-01,PCPI_IX,101.1,HR,M
2018-09-01,PCPI_IX,101.9,HR,M
2018-10-01,PCPI_IX,102.5,HR,M
2018-11-01,PCPI_IX,102.3,HR,M
2018-12-01,PCPI_IX,101.5,HR,M
2019-01-01,PCPI_IX,100.6,HR,M
2019-02-01,PCPI_IX,100.8,HR,M
2019-03-01,PCPI_IX,101.9,HR,M
2019-04-01,PCPI_IX,102.4,HR,M
2019-05-01,PCPI_IX,103,HR,M
2019-06-01,PCPI_IX,102.7,HR,M
2019-07-01,PCPI_IX,102.2,HR,M
2019-08-01,PCPI_IX,101.9,HR,M
2019-09-01,PCPI_IX,102.7,HR,M
2019-10-01,PCPI_IX,103.2,HR,M
2019-11-01,PCPI_IX,103,HR,M
2019-12-01,PCPI_IX,102.9,HR,M
2020-01-01,PCPI_IX,102.6,HR,M
2020-02-01,PCPI_IX,102.3,HR,M
2020-03-01,PCPI_IX,102.5,HR,M
2020-04-01,PCPI_IX,102.3,HR,M
2020-05-01,PCPI_IX,102.4,HR,M
2020-06-01,PCPI_IX,102.5,HR,M
2020-07-01,PCPI_IX,102,HR,M
2020-08-01,PCPI_IX,101.8,HR,M
2020-09-01,PCPI_IX,102.7,HR,M
2020-10-01,PCPI_IX,103.1,HR,M
2020-11-01,PCPI_IX,102.8,HR,M
2020-12-01,PCPI_IX,102.2,HR,M
2021-01-01,PCPI_IX,102.3,HR,M
2021-02-01,PCPI_IX,102.6,HR,M
2021-03-01,PCPI_IX,103.7,HR,M
2021-04-01,PCPI_IX,104.4,HR,M
2021-05-01,PCPI_IX,104.6,HR,M
2021-06-01,PCPI_IX,104.6,HR,M
2021-07-01,PCPI_IX,104.8,HR,M
2021-08-01,PCPI_IX,105,HR,M
2021-09-01,PCPI_IX,106,HR,M
2021-10-01,PCPI_IX,107,HR,M
2021-11-01,PCPI_IX,107.8,HR,M
2021-12-01,PCPI_IX,107.8,HR,M
2022-01-01,PCPI_IX,108.1,HR,M
2022-02-01,PCPI_IX,109.1,HR,M
2022-03-01,PCPI_IX,111.3,HR,M
2022-04-01,PCPI_IX,114.3,HR,M
2022-05-01,PCPI_IX,115.9,HR,M
2022-06-01,PCPI_IX,117.2,HR,M
2022-07-01,PCPI_IX,117.7,HR,M
2022-08-01,PCPI_IX,117.9,HR,M
2022-09-01,PCPI_IX,119.6,HR,M
2022-10-01,PCPI_IX,121.2,HR,M
2022-11-01,PCPI_IX,122.3,HR,M
2022-12-01,PCPI_IX,121.9,HR,M
2023-01-01,PCPI_IX,121.9,HR,M
2023-02-01,PCPI_IX,122.1,HR,M
2023-03-01,PCPI_IX,123.2,HR,M
2023-04-01,PCPI_IX,124.4,HR,M
2023-05-01,PCPI_IX,125,HR,M
2023-06-01,PCPI_IX,126.1,HR,M
2023-07-01,PCPI_IX,126.4,HR,M
2023-08-01,PCPI_IX,127,HR,M
2023-09-01,PCPI_IX,127.6,HR,M
2023-10-01,PCPI_IX,128.2,HR,M
2023-11-01,PCPI_IX,128.1,HR,M
2023-12-01,PCPI_IX,127.4,HR,M
2015-01-01,PCPI_IX,98.0269041881838,BZ,M
2015-02-01,PCPI_IX,97.8018070073864,BZ,M
2015-03-01,PCPI_IX,98.0250211549855,BZ,M
2015-04-01,PCPI_IX,98.10708370016,BZ,M
2015-05-01,PCPI_IX,97.9742478970952,BZ,M
2015-06-01,PCPI_IX,98.0641613885217,BZ,M
2015-07-01,PCPI_IX,98.0826508278539,BZ,M
2015-08-01,PCPI_IX,98.5280742786945,BZ,M
2015-09-01,PCPI_IX,98.2577536227612,BZ,M
2015-10-01,PCPI_IX,98.2289981864597,BZ,M
2015-11-01,PCPI_IX,98.1474469386881,BZ,M
2015-12-01,PCPI_IX,98.1475774811957,BZ,M
2016-01-01,PCPI_IX,98.4373791285786,BZ,M
2016-02-01,PCPI_IX,98.0466762639127,BZ,M
2016-03-01,PCPI_IX,98.0642050175429,BZ,M
2016-04-01,PCPI_IX,98.2340434811645,BZ,M
2016-05-01,PCPI_IX,98.9561281835579,BZ,M
2016-06-01,PCPI_IX,98.9805585990575,BZ,M
2016-07-01,PCPI_IX,99.0704076358146,BZ,M
2016-08-01,PCPI_IX,98.909002968306993,BZ,M
2016-09-01,PCPI_IX,98.9122070188817,BZ,M
2016-10-01,PCPI_IX,98.8796098493789,BZ,M
2016-11-01,PCPI_IX,99.4383730066878,BZ,M
2016-12-01,PCPI_IX,99.2742721066574,BZ,M
2017-01-01,PCPI_IX,99.3254167744432,BZ,M
2017-02-01,PCPI_IX,100.29341522268,BZ,M
2017-03-01,PCPI_IX,100.275193904185,BZ,M
2017-04-01,PCPI_IX,100.440254565503,BZ,M
2017-05-01,PCPI_IX,99.6070710904027,BZ,M
2017-06-01,PCPI_IX,99.6115612201079,BZ,M
2017-07-01,PCPI_IX,99.6423433168071,BZ,M
2017-08-01,PCPI_IX,99.5897319605335,BZ,M
2017-09-01,PCPI_IX,99.6150598359413,BZ,M
2017-10-01,PCPI_IX,99.767790746115793,BZ,M
2017-11-01,PCPI_IX,100.337371647473,BZ,M
2017-12-01,PCPI_IX,100.299673850169,BZ,M
2018-01-01,PCPI_IX,100.198164911344,BZ,M
2018-02-01,PCPI_IX,99.748958621169,BZ,M
2018-03-01,PCPI_IX,99.6827122156722,BZ,M
2018-04-01,PCPI_IX,99.9063955363199,BZ,M
2018-05-01,PCPI_IX,99.9115774515596,BZ,M
2018-06-01,PCPI_IX,100.231836327179,BZ,M
2018-07-01,PCPI_IX,100.19411507067,BZ,M
2018-08-01,PCPI_IX,100.553794478327,BZ,M
2018-09-01,PCPI_IX,100.58200604898,BZ,M
2018-10-01,PCPI_IX,100.520486077119,BZ,M
2018-11-01,PCPI_IX,100.320224334159,BZ,M
2018-12-01,PCPI_IX,100.191177928462,BZ,M
2019-01-01,PCPI_IX,100.003269137202,BZ,M
2019-02-01,PCPI_IX,100.235620721912,BZ,M
2019-03-01,PCPI_IX,100.368305331735,BZ,M
2019-04-01,PCPI_IX,100.524902871072,BZ,M
2019-05-01,PCPI_IX,100.3079025758,BZ,M
2019-06-01,PCPI_IX,100.316366203798,BZ,M
2019-07-01,PCPI_IX,100.403628984928,BZ,M
2019-08-01,PCPI_IX,100.520096143361,BZ,M
2019-09-01,PCPI_IX,100.443489330377,BZ,M
2019-10-01,PCPI_IX,100.480383970872,BZ,M
2019-11-01,PCPI_IX,100.331061500188,BZ,M
2019-12-01,PCPI_IX,100.355073777987,BZ,M
2020-01-01,PCPI_IX,100.230187400026,BZ,M
2020-02-01,PCPI_IX,100.675255041005,BZ,M
2020-03-01,PCPI_IX,100.53682496525,BZ,M
2020-04-01,PCPI_IX,100.500535964811,BZ,M
2020-05-01,PCPI_IX,100.304355966037,BZ,M
2020-06-01,PCPI_IX,100.48666011759,BZ,M
2020-07-01,PCPI_IX,100.575806937606,BZ,M
2020-08-01,PCPI_IX,100.575806937606,BZ,M
2020-09-01,PCPI_IX,100.724322209993,BZ,M
2020-10-01,PCPI_IX,100,BZ,M
2020-11-01,PCPI_IX,100.405069235988,BZ,M
2020-12-01,PCPI_IX,100.737701177055,BZ,M
2021-01-01,PCPI_IX,101.27701877762,BZ,M
2021-02-01,PCPI_IX,102.002731090847,BZ,M
2021-03-01,PCPI_IX,102.024927977121,BZ,M
2021-04-01,PCPI_IX,102.970776861802,BZ,M
2021-05-01,PCPI_IX,103.067514154077,BZ,M
2021-06-01,PCPI_IX,103.504484901201,BZ,M
2021-07-01,PCPI_IX,103.873413485645,BZ,M
2021-08-01,PCPI_IX,104.497076581337,BZ,M
2021-09-01,PCPI_IX,104.557530654,BZ,M
2021-10-01,PCPI_IX,105.200396390708,BZ,M
2021-11-01,PCPI_IX,106.110073819346,BZ,M
2021-12-01,PCPI_IX,105.680351202431,BZ,M
2022-01-01,PCPI_IX,105.429869299922,BZ,M
2022-02-01,PCPI_IX,106.629709270157,BZ,M
2022-03-01,PCPI_IX,107.834654811093,BZ,M
2022-04-01,PCPI_IX,108.908083853657,BZ,M
2022-05-01,PCPI_IX,109.883993305484,BZ,M
2022-06-01,PCPI_IX,110.4773962468,BZ,M
2022-07-01,PCPI_IX,111.465188772596,BZ,M
2022-08-01,PCPI_IX,112.192698022251,BZ,M
2022-09-01,PCPI_IX,112.016425173646,BZ,M
2022-10-01,PCPI_IX,112.296536071005,BZ,M
2022-11-01,PCPI_IX,112.964391983752,BZ,M
2022-12-01,PCPI_IX,112.8,BZ,M
2023-01-01,PCPI_IX,112.407354545765,BZ,M
2023-02-01,PCPI_IX,113.535462488619,BZ,M
2023-03-01,PCPI_IX,114.152281816587,BZ,M
2023-04-01,PCPI_IX,113.676997399495,BZ,M
2023-05-01,PCPI_IX,113.9,BZ,M
2023-06-01,PCPI_IX,114.1,BZ,M
2023-07-01,PCPI_IX,114.6,BZ,M
2023-08-01,PCPI_IX,116,BZ,M
2023-09-01,PCPI_IX,116.7,BZ,M
2023-10-01,PCPI_IX,117.2,BZ,M
2023-11-01,PCPI_IX,117.7,BZ,M
2023-12-01,PCPI_IX,117,BZ,M
2015-01-01,PCPI_IX,95.87139,SA,M
2015-02-01,PCPI_IX,95.95527,SA,M
2015-03-01,PCPI_IX,96.04846,SA,M
2015-04-01,PCPI_IX,96.1137,SA,M
2015-05-01,PCPI_IX,96.23486,SA,M
2015-06-01,PCPI_IX,96.36533,SA,M
2015-07-01,PCPI_IX,96.5424,SA,M
2015-08-01,PCPI_IX,96.52377,SA,M
2015-09-01,PCPI_IX,96.67288,SA,M
2015-10-01,PCPI_IX,96.85928,SA,M
2015-11-01,PCPI_IX,96.98975,SA,M
2015-12-01,PCPI_IX,96.99907,SA,M
2016-01-01,PCPI_IX,98.28518,SA,M
2016-02-01,PCPI_IX,98.4343,SA,M
2016-03-01,PCPI_IX,98.53681,SA,M
2016-04-01,PCPI_IX,98.53681,SA,M
2016-05-01,PCPI_IX,98.4809,SA,M
2016-06-01,PCPI_IX,98.54613,SA,M
2016-07-01,PCPI_IX,98.72321,SA,M
2016-08-01,PCPI_IX,98.50885,SA,M
2016-09-01,PCPI_IX,98.50885,SA,M
2016-10-01,PCPI_IX,98.36906,SA,M
2016-11-01,PCPI_IX,98.22926,SA,M
2016-12-01,PCPI_IX,97.94035,SA,M
2017-01-01,PCPI_IX,97.7726,SA,M
2017-02-01,PCPI_IX,97.8658,SA,M
2017-03-01,PCPI_IX,97.80988,SA,M
2017-04-01,PCPI_IX,97.89375,SA,M
2017-05-01,PCPI_IX,97.75396,SA,M
2017-06-01,PCPI_IX,98.01491,SA,M
2017-07-01,PCPI_IX,97.94968,SA,M
2017-08-01,PCPI_IX,97.78192,SA,M
2017-09-01,PCPI_IX,97.73532,SA,M
2017-10-01,PCPI_IX,97.23206,SA,M
2017-11-01,PCPI_IX,96.56104,SA,M
2017-12-01,PCPI_IX,96.84995,SA,M
2018-01-01,PCPI_IX,100.8471,SA,M
2018-02-01,PCPI_IX,100.7463,SA,M
2018-03-01,PCPI_IX,100.6152,SA,M
2018-04-01,PCPI_IX,100.3328,SA,M
2018-05-01,PCPI_IX,100.1008,SA,M
2018-06-01,PCPI_IX,100.2925,SA,M
2018-07-01,PCPI_IX,100.1513,SA,M
2018-08-01,PCPI_IX,100.0101,SA,M
2018-09-01,PCPI_IX,99.78822,SA,M
2018-10-01,PCPI_IX,99.31424,SA,M
2018-11-01,PCPI_IX,99.10246,SA,M
2018-12-01,PCPI_IX,98.69907,SA,M
2019-01-01,PCPI_IX,97.66,SA,M
2019-02-01,PCPI_IX,97.49,SA,M
2019-03-01,PCPI_IX,97.39,SA,M
2019-04-01,PCPI_IX,97.44,SA,M
2019-05-01,PCPI_IX,97.47,SA,M
2019-06-01,PCPI_IX,97.69,SA,M
2019-07-01,PCPI_IX,97.96,SA,M
2019-08-01,PCPI_IX,98.15,SA,M
2019-09-01,PCPI_IX,98.38,SA,M
2019-10-01,PCPI_IX,98.43325,SA,M
2019-11-01,PCPI_IX,98.29665,SA,M
2019-12-01,PCPI_IX,98.52,SA,M
2020-01-01,PCPI_IX,98.37,SA,M
2020-02-01,PCPI_IX,98.69,SA,M
2020-03-01,PCPI_IX,98.83,SA,M
2020-04-01,PCPI_IX,98.71,SA,M
2020-05-01,PCPI_IX,98.5,SA,M
2020-06-01,PCPI_IX,98.2,SA,M
2020-07-01,PCPI_IX,103.96,SA,M
2020-08-01,PCPI_IX,104.2,SA,M
2020-09-01,PCPI_IX,104.03,SA,M
2020-10-01,PCPI_IX,104.1,SA,M
2020-11-01,PCPI_IX,104,SA,M
2020-12-01,PCPI_IX,103.77,SA,M
2021-01-01,PCPI_IX,104,SA,M
2021-02-01,PCPI_IX,103.87,SA,M
2021-03-01,PCPI_IX,103.72,SA,M
2021-04-01,PCPI_IX,103.9,SA,M
2021-05-01,PCPI_IX,104.09,SA,M
2021-06-01,PCPI_IX,104.25,SA,M
2021-07-01,PCPI_IX,104.41,SA,M
2021-08-01,PCPI_IX,104.48,SA,M
2021-09-01,PCPI_IX,104.69,SA,M
2021-10-01,PCPI_IX,104.95,SA,M
2021-11-01,PCPI_IX,105.17,SA,M
2021-12-01,PCPI_IX,105.06,SA,M
2022-01-01,PCPI_IX,105.22,SA,M
2022-02-01,PCPI_IX,105.55,SA,M
2022-03-01,PCPI_IX,105.84,SA,M
2022-04-01,PCPI_IX,106.29,SA,M
2022-05-01,PCPI_IX,106.42,SA,M
2022-06-01,PCPI_IX,106.66,SA,M
2022-07-01,PCPI_IX,107.2,SA,M
2022-08-01,PCPI_IX,107.61,SA,M
2022-09-01,PCPI_IX,107.9,SA,M
2022-10-01,PCPI_IX,108.11,SA,M
2022-11-01,PCPI_IX,108.25,SA,M
2022-12-01,PCPI_IX,108.53,SA,M
2023-01-01,PCPI_IX,108.75,SA,M
2023-02-01,PCPI_IX,108.67,SA,M
2023-03-01,PCPI_IX,108.74,SA,M
2023-04-01,PCPI_IX,109.16,SA,M
2023-05-01,PCPI_IX,109.37,SA,M
2023-06-01,PCPI_IX,109.58,SA,M
2023-07-01,PCPI_IX,109.68,SA,M
2023-08-01,PCPI_IX,109.71,SA,M
2023-09-01,PCPI_IX,109.72,SA,M
2023-10-01,PCPI_IX,109.86,SA,M
2023-11-01,PCPI_IX,110.06,SA,M
2023-12-01,PCPI_IX,110.15,SA,M
2015-01-01,PCPI_IX,90.5772491823472,BJ,M
2015-02-01,PCPI_IX,89.706003821491,BJ,M
2015-03-01,PCPI_IX,90.5127124889505,BJ,M
2015-04-01,PCPI_IX,89.3510520078088,BJ,M
2015-05-01,PCPI_IX,89.3510520078088,BJ,M
2015-06-01,PCPI_IX,92.9651068380272,BJ,M
2015-07-01,PCPI_IX,92.7311613244639,BJ,M
2015-08-01,PCPI_IX,91.4484945432034,BJ,M
2015-09-01,PCPI_IX,89.3833203545072,BJ,M
2015-10-01,PCPI_IX,90.8353959559342,BJ,M
2015-11-01,PCPI_IX,91.5130312366002,BJ,M
2015-12-01,PCPI_IX,91.7308425768142,BJ,M
2016-01-01,PCPI_IX,90.5127124889505,BJ,M
2016-02-01,PCPI_IX,89.5446620879991,BJ,M
2016-03-01,PCPI_IX,90.6740542224423,BJ,M
